(109, 27)
(109, 28)
(109, 29)
(109, 30)
(109, 31)
(109, 32)
(109, 33)
(109, 34)
(109, 35)
(109, 36)
(109, 37)
(109, 38)
(109, 39)
(109, 44)
(109, 46)
(109, 5)
(109, 51)
(109, 6)
(109, 62)
(109, 65)
(109, 7)
(109, 8)
(109, 88)
(109, 9)
(109, 90)
(109, 95)
(109, 99)
(11, 110)
(11, 112)
(11, 2)
(11, 22)
(11, 32)
(11, 76)
(110, 1)
(110, 10)
(110, 14)
(110, 16)
(110, 28)
(110, 44)
(110, 45)
(110, 46)
(110, 47)
(110, 48)
(110, 49)
(110, 50)
(110, 51)
(110, 52)
(110, 53)
(110, 54)
(110, 55)
(110, 56)
(110, 57)
(110, 58)
(110, 59)
(110, 60)
(110, 61)
(110, 62)
(110, 63)
(110, 64)
(110, 65)
(110, 66)
(110, 67)
(110, 68)
(110, 69)
(110, 70)
(110, 71)
(110, 72)
(110, 73)
(110, 74)
(110, 75)
(110, 76)
(110, 77)
(110, 78)
(110, 79)
(110, 80)
(110, 81)
(110, 82)
(110, 83)
(110, 84)
(110, 85)
(110, 86)
(110, 87)
(110, 88)
(110, 89)
(110, 90)
(110, 91)
(110, 92)
(110, 93)
(110, 94)
(110, 95)
(110, 99)
(111, 1)
(111, 10)
(111, 14)
(111, 16)
(111, 28)
(111, 35)
(111, 36)
(111, 37)
(111, 38)
(111, 46)
(111, 51)
(111, 62)
(111, 65)
(111, 88)
(111, 90)
(111, 99)
(112, 1)
(112, 10)
(112, 14)
(112, 16)
(112, 28)
(112, 35)
(112, 38)
(112, 46)
(112, 49)
(112, 50)
(112, 51)
(112, 52)
(112, 53)
(112, 54)
(112, 55)
(112, 56)
(112, 57)
(112, 58)
(112, 59)
(112, 60)
(112, 61)
(112, 62)
(112, 63)
(112, 64)
(112, 65)
(112, 66)
(112, 67)
(112, 68)
(112, 69)
(112, 70)
(112, 71)
(112, 72)
(112, 73)
(112, 74)
(112, 75)
(112, 76)
(112, 77)
(112, 78)
(112, 79)
(112, 80)
(112, 81)
(112, 82)
(112, 83)
(112, 84)
(112, 85)
(112, 86)
(112, 88)
(112, 90)
(112, 99)
(113, 1)
(113, 10)
(113, 14)
(113, 16)
(113, 28)
(113, 35)
(113, 38)
(113, 46)
(113, 49)
(113, 51)
(113, 62)
(113, 65)
(113, 86)
(113, 88)
(113, 90)
(113, 99)
(114, 1)
(114, 10)
(114, 14)
(114, 16)
(114, 28)
(114, 35)
(114, 38)
(114, 46)
(114, 49)
(114, 51)
(114, 62)
(114, 65)
(114, 86)
(114, 88)
(114, 90)
(114, 99)
(115, 1)
(115, 10)
(115, 14)
(115, 16)
(115, 28)
(115, 35)
(115, 38)
(115, 46)
(115, 49)
(115, 51)
(115, 62)
(115, 65)
(115, 86)
(115, 88)
(115, 90)
(115, 99)
(116, 1)
(116, 10)
(116, 14)
(116, 16)
(116, 28)
(116, 35)
(116, 38)
(116, 46)
(116, 49)
(116, 51)
(116, 62)
(116, 65)
(116, 66)
(116, 67)
(116, 68)
(116, 69)
(116, 70)
(116, 71)
(116, 72)
(116, 73)
(116, 74)
(116, 75)
(116, 76)
(116, 77)
(116, 78)
(116, 79)
(116, 80)
(116, 81)
(116, 82)
(116, 83)
(116, 84)
(116, 85)
(116, 86)
(116, 87)
(116, 88)
(116, 89)
(116, 90)
(116, 91)
(116, 92)
(116, 93)
(116, 94)
(116, 95)
(116, 96)
(116, 97)
(116, 98)
(116, 99)
(117, 1)
(117, 10)
(117, 14)
(117, 16)
(117, 28)
(117, 35)
(117, 38)
(117, 46)
(117, 49)
(117, 51)
(117, 62)
(117, 86)
(117, 88)
(117, 90)
(118, 1)
(118, 10)
(118, 14)
(118, 15)
(118, 16)
(118, 17)
(118, 18)
(118, 19)
(118, 20)
(118, 21)
(118, 22)
(118, 23)
(118, 24)
(118, 25)
(118, 26)
(118, 27)
(118, 28)
(118, 29)
(118, 30)
(118, 31)
(118, 32)
(118, 33)
(118, 34)
(118, 35)
(118, 36)
(118, 37)
(118, 38)
(118, 39)
(118, 40)
(118, 41)
(118, 42)
(118, 43)
(118, 44)
(118, 45)
(118, 46)
(118, 47)
(118, 48)
(118, 49)
(118, 50)
(118, 51)
(118, 52)
(118, 53)
(118, 54)
(118, 55)
(118, 56)
(118, 57)
(118, 58)
(118, 59)
(118, 60)
(118, 61)
(118, 62)
(118, 86)
(118, 88)
(118, 90)
(119, 1)
(119, 10)
(119, 16)
(119, 28)
(119, 35)
(119, 38)
(119, 46)
(119, 49)
(119, 51)
(119, 86)
(119, 88)
(119, 90)
(12, 100)
(12, 101)
(12, 102)
(12, 103)
(12, 104)
(12, 105)
(12, 106)
(12, 107)
(12, 108)
(12, 109)
(12, 110)
(12, 111)
(12, 112)
(12, 113)
(12, 114)
(12, 115)
(12, 116)
(12, 117)
(12, 118)
(12, 119)
(12, 120)
(12, 121)
(12, 122)
(12, 123)
(12, 124)
(12, 125)
(12, 126)
(12, 127)
(12, 2)
(12, 22)
(12, 32)
(12, 76)
(12, 93)
(12, 94)
(12, 95)
(12, 96)
(12, 97)
(12, 98)
(12, 99)
(120, 1)
(120, 10)
(120, 16)
(120, 28)
(120, 29)
(120, 30)
(120, 31)
(120, 32)
(120, 33)
(120, 34)
(120, 35)
(120, 36)
(120, 37)
(120, 38)
(120, 39)
(120, 40)
(120, 41)
(120, 42)
(120, 43)
(120, 44)
(120, 45)
(120, 46)
(120, 47)
(120, 48)
(120, 49)
(120, 50)
(120, 51)
(120, 86)
(120, 88)
(120, 90)
(121, 1)
(121, 10)
(121, 16)
(121, 2)
(121, 3)
(121, 35)
(121, 38)
(121, 4)
(121, 46)
(121, 49)
(121, 5)
(121, 6)
(121, 7)
(121, 8)
(121, 86)
(121, 88)
(121, 9)
(121, 90)
(122, 16)
(122, 17)
(122, 18)
(122, 19)
(122, 20)
(122, 21)
(122, 22)
(122, 23)
(122, 24)
(122, 25)
(122, 26)
(122, 27)
(122, 28)
(122, 29)
(122, 30)
(122, 31)
(122, 32)
(122, 33)
(122, 34)
(122, 35)
(122, 36)
(122, 37)
(122, 38)
(122, 46)
(122, 49)
(122, 86)
(122, 88)
(122, 90)
(123, 35)
(123, 46)
(123, 49)
(123, 86)
(123, 88)
(123, 90)
(124, 35)
(124, 46)
(124, 47)
(124, 48)
(124, 49)
(124, 50)
(124, 51)
(124, 52)
(124, 53)
(124, 54)
(124, 55)
(124, 56)
(124, 57)
(124, 58)
(124, 59)
(124, 60)
(124, 61)
(124, 62)
(124, 63)
(124, 64)
(124, 65)
(124, 66)
(124, 67)
(124, 68)
(124, 69)
(124, 70)
(124, 71)
(124, 72)
(124, 73)
(124, 74)
(124, 75)
(124, 76)
(124, 77)
(124, 78)
(124, 79)
(124, 80)
(124, 81)
(124, 82)
(124, 83)
(124, 84)
(124, 85)
(124, 86)
(124, 87)
(124, 88)
(124, 89)
(124, 90)
(125, 35)
(125, 49)
(125, 86)
(125, 88)
(126, 35)
(126, 49)
(126, 50)
(126, 51)
(126, 52)
(126, 53)
(126, 54)
(126, 55)
(126, 56)
(126, 57)
(126, 58)
(126, 59)
(126, 60)
(126, 61)
(126, 62)
(126, 63)
(126, 64)
(126, 65)
(126, 66)
(126, 67)
(126, 68)
(126, 69)
(126, 70)
(126, 71)
(126, 72)
(126, 73)
(126, 74)
(126, 75)
(126, 76)
(126, 77)
(126, 78)
(126, 79)
(126, 80)
(126, 81)
(126, 82)
(126, 83)
(126, 84)
(126, 85)
(126, 86)
(126, 87)
(126, 88)
(127, 35)
(127, 36)
(127, 37)
(127, 38)
(127, 39)
(127, 40)
(127, 41)
(127, 42)
(127, 43)
(127, 44)
(127, 45)
(127, 46)
(127, 47)
(127, 48)
(127, 49)
(127, 50)
(127, 51)
(127, 52)
(127, 53)
(127, 54)
(127, 55)
(127, 56)
(127, 57)
(127, 58)
(127, 59)
(127, 60)
(127, 61)
(127, 62)
(127, 63)
(127, 64)
(127, 65)
(127, 66)
(127, 67)
(127, 68)
(127, 69)
(127, 70)
(127, 71)
(127, 72)
(127, 73)
(127, 74)
(127, 75)
(127, 76)
(127, 77)
(127, 78)
(127, 79)
(127, 80)
(127, 81)
(127, 82)
(127, 83)
(127, 84)
(127, 85)
(127, 86)
(13, 110)
(13, 112)
(13, 127)
(13, 2)
(13, 22)
(13, 32)
(13, 76)
(13, 93)
(14, 110)
(14, 112)
(14, 127)
(14, 2)
(14, 22)
(14, 32)
(14, 42)
(14, 43)
(14, 44)
(14, 45)
(14, 46)
(14, 47)
(14, 48)
(14, 49)
(14, 50)
(14, 51)
(14, 52)
(14, 53)
(14, 54)
(14, 55)
(14, 56)
(14, 57)
(14, 58)
(14, 59)
(14, 60)
(14, 61)
(14, 62)
(14, 63)
(14, 64)
(14, 65)
(14, 66)
(14, 67)
(14, 68)
(14, 69)
(14, 70)
(14, 71)
(14, 72)
(14, 76)
(14, 93)
(15, 110)
(15, 112)
(15, 127)
(15, 2)
(15, 22)
(15, 32)
(15, 42)
(15, 72)
(15, 76)
(15, 93)
(16, 110)
(16, 112)
(16, 127)
(16, 2)
(16, 22)
(16, 28)
(16, 29)
(16, 30)
(16, 31)
(16, 32)
(16, 33)
(16, 34)
(16, 35)
(16, 36)
(16, 37)
(16, 38)
(16, 39)
(16, 40)
(16, 41)
(16, 42)
(16, 43)
(16, 44)
(16, 45)
(16, 46)
(16, 47)
(16, 48)
(16, 49)
(16, 50)
(16, 51)
(16, 52)
(16, 53)
(16, 54)
(16, 72)
(16, 76)
(16, 93)
(17, 110)
(17, 112)
(17, 127)
(17, 2)
(17, 22)
(17, 28)
(17, 32)
(17, 42)
(17, 54)
(17, 72)
(17, 76)
(17, 93)
(18, 110)
(18, 112)
(18, 127)
(18, 2)
(18, 22)
(18, 28)
(18, 32)
(18, 42)
(18, 54)
(18, 72)
(18, 76)
(18, 93)
(19, 110)
(19, 112)
(19, 127)
(19, 2)
(19, 22)
(19, 28)
(19, 32)
(19, 42)
(19, 46)
(19, 47)
(19, 48)
(19, 49)
(19, 50)
(19, 51)
(19, 52)
(19, 53)
(19, 54)
(19, 55)
(19, 56)
(19, 57)
(19, 58)
(19, 59)
(19, 60)
(19, 61)
(19, 62)
(19, 63)
(19, 64)
(19, 65)
(19, 66)
(19, 67)
(19, 68)
(19, 69)
(19, 70)
(19, 71)
(19, 72)
(19, 73)
(19, 74)
(19, 75)
(19, 76)
(19, 77)
(19, 78)
(19, 79)
(19, 80)
(19, 81)
(19, 82)
(19, 83)
(19, 84)
(19, 85)
(19, 86)
(19, 87)
(19, 88)
(19, 93)
(20, 110)
(20, 112)
(20, 127)
(20, 2)
(20, 22)
(20, 28)
(20, 32)
(20, 42)
(20, 46)
(20, 54)
(20, 72)
(20, 76)
(20, 88)
(20, 93)
(21, 110)
(21, 112)
(21, 127)
(21, 19)
(21, 2)
(21, 20)
(21, 21)
(21, 22)
(21, 23)
(21, 24)
(21, 25)
(21, 26)
(21, 27)
(21, 28)
(21, 29)
(21, 30)
(21, 31)
(21, 32)
(21, 33)
(21, 34)
(21, 35)
(21, 36)
(21, 37)
(21, 38)
(21, 39)
(21, 40)
(21, 41)
(21, 42)
(21, 43)
(21, 44)
(21, 45)
(21, 46)
(21, 47)
(21, 48)
(21, 49)
(21, 50)
(21, 51)
(21, 52)
(21, 53)
(21, 54)
(21, 55)
(21, 56)
(21, 57)
(21, 58)
(21, 59)
(21, 60)
(21, 61)
(21, 62)
(21, 63)
(21, 64)
(21, 65)
(21, 66)
(21, 67)
(21, 72)
(21, 76)
(21, 88)
(21, 93)
(22, 110)
(22, 112)
(22, 127)
(22, 19)
(22, 2)
(22, 22)
(22, 28)
(22, 32)
(22, 42)
(22, 46)
(22, 54)
(22, 67)
(22, 72)
(22, 76)
(22, 88)
(22, 93)
(23, 100)
(23, 101)
(23, 102)
(23, 103)
(23, 104)
(23, 105)
(23, 106)
(23, 107)
(23, 108)
(23, 110)
(23, 112)
(23, 122)
(23, 127)
(23, 19)
(23, 2)
(23, 22)
(23, 24)
(23, 25)
(23, 26)
(23, 27)
(23, 28)
(23, 29)
(23, 30)
(23, 31)
(23, 32)
(23, 33)
(23, 34)
(23, 35)
(23, 36)
(23, 37)
(23, 38)
(23, 39)
(23, 40)
(23, 41)
(23, 42)
(23, 43)
(23, 44)
(23, 45)
(23, 46)
(23, 47)
(23, 48)
(23, 49)
(23, 50)
(23, 51)
(23, 52)
(23, 53)
(23, 54)
(23, 55)
(23, 56)
(23, 57)
(23, 58)
(23, 59)
(23, 60)
(23, 61)
(23, 62)
(23, 63)
(23, 64)
(23, 65)
(23, 66)
(23, 67)
(23, 68)
(23, 69)
(23, 70)
(23, 71)
(23, 72)
(23, 73)
(23, 74)
(23, 75)
(23, 76)
(23, 77)
(23, 78)
(23, 79)
(23, 80)
(23, 81)
(23, 82)
(23, 83)
(23, 84)
(23, 85)
(23, 86)
(23, 87)
(23, 88)
(23, 89)
(23, 90)
(23, 91)
(23, 92)
(23, 93)
(23, 94)
(23, 95)
(23, 96)
(23, 97)
(23, 98)
(23, 99)
(24, 108)
(24, 110)
(24, 112)
(24, 122)
(24, 127)
(24, 19)
(24, 2)
(24, 22)
(24, 24)
(24, 28)
(24, 32)
(24, 42)
(24, 46)
(24, 54)
(24, 67)
(24, 72)
(24, 76)
(24, 88)
(24, 93)
(25, 108)
(25, 110)
(25, 112)
(25, 122)
(25, 127)
(25, 19)
(25, 2)
(25, 22)
(25, 23)
(25, 24)
(25, 25)
(25, 26)
(25, 27)
(25, 28)
(25, 29)
(25, 30)
(25, 31)
(25, 32)
(25, 33)
(25, 34)
(25, 35)
(25, 36)
(25, 37)
(25, 38)
(25, 39)
(25, 40)
(25, 41)
(25, 42)
(25, 43)
(25, 44)
(25, 45)
(25, 46)
(25, 47)
(25, 48)
(25, 49)
(25, 50)
(25, 51)
(25, 52)
(25, 53)
(25, 54)
(25, 55)
(25, 56)
(25, 57)
(25, 58)
(25, 59)
(25, 60)
(25, 61)
(25, 62)
(25, 63)
(25, 64)
(25, 65)
(25, 66)
(25, 67)
(25, 68)
(25, 69)
(25, 70)
(25, 71)
(25, 72)
(25, 76)
(25, 88)
(25, 93)
(26, 108)
(26, 110)
(26, 112)
(26, 122)
(26, 127)
(26, 19)
(26, 2)
(26, 24)
(26, 28)
(26, 32)
(26, 42)
(26, 46)
(26, 54)
(26, 67)
(26, 76)
(26, 88)
(26, 93)
(27, 108)
(27, 110)
(27, 112)
(27, 122)
(27, 127)
(27, 19)
(27, 2)
(27, 24)
(27, 28)
(27, 32)
(27, 42)
(27, 46)
(27, 54)
(27, 57)
(27, 58)
(27, 59)
(27, 60)
(27, 61)
(27, 62)
(27, 63)
(27, 64)
(27, 65)
(27, 66)
(27, 67)
(27, 68)
(27, 69)
(27, 70)
(27, 71)
(27, 72)
(27, 73)
(27, 74)
(27, 75)
(27, 76)
(27, 77)
(27, 78)
(27, 79)
(27, 80)
(27, 81)
(27, 82)
(27, 83)
(27, 84)
(27, 85)
(27, 86)
(27, 87)
(27, 88)
(27, 89)
(27, 90)
(27, 91)
(27, 92)
(27, 93)
(27, 94)
(27, 95)
(27, 96)
(27, 97)
(27, 98)
(28, 108)
(28, 110)
(28, 112)
(28, 122)
(28, 127)
(28, 19)
(28, 2)
(28, 24)
(28, 28)
(28, 32)
(28, 42)
(28, 46)
(28, 54)
(28, 57)
(28, 67)
(28, 76)
(28, 88)
(28, 93)
(28, 98)
(29, 108)
(29, 110)
(29, 112)
(29, 122)
(29, 127)
(29, 19)
(29, 2)
(29, 24)
(29, 28)
(29, 32)
(29, 42)
(29, 46)
(29, 54)
(29, 57)
(29, 67)
(29, 76)
(29, 88)
(29, 93)
(29, 98)
(30, 100)
(30, 101)
(30, 102)
(30, 103)
(30, 104)
(30, 105)
(30, 106)
(30, 107)
(30, 108)
(30, 109)
(30, 110)
(30, 111)
(30, 112)
(30, 113)
(30, 114)
(30, 122)
(30, 127)
(30, 19)
(30, 2)
(30, 24)
(30, 28)
(30, 32)
(30, 42)
(30, 46)
(30, 54)
(30, 57)
(30, 67)
(30, 76)
(30, 85)
(30, 86)
(30, 87)
(30, 88)
(30, 89)
(30, 90)
(30, 91)
(30, 92)
(30, 93)
(30, 94)
(30, 95)
(30, 96)
(30, 97)
(30, 98)
(30, 99)
(31, 100)
(31, 101)
(31, 108)
(31, 110)
(31, 112)
(31, 114)
(31, 122)
(31, 127)
(31, 19)
(31, 2)
(31, 24)
(31, 28)
(31, 32)
(31, 42)
(31, 46)
(31, 54)
(31, 57)
(31, 67)
(31, 72)
(31, 73)
(31, 74)
(31, 75)
(31, 76)
(31, 77)
(31, 78)
(31, 79)
(31, 80)
(31, 81)
(31, 82)
(31, 83)
(31, 84)
(31, 85)
(31, 86)
(31, 87)
(31, 88)
(31, 89)
(31, 90)
(31, 91)
(31, 92)
(31, 93)
(31, 94)
(31, 95)
(31, 96)
(31, 97)
(31, 98)
(31, 99)
(32, 100)
(32, 101)
(32, 102)
(32, 103)
(32, 104)
(32, 105)
(32, 106)
(32, 107)
(32, 108)
(32, 110)
(32, 112)
(32, 114)
(32, 122)
(32, 127)
(32, 19)
(32, 2)
(32, 24)
(32, 28)
(32, 32)
(32, 42)
(32, 46)
(32, 54)
(32, 57)
(32, 67)
(32, 72)
(32, 76)
(32, 77)
(32, 78)
(32, 79)
(32, 80)
(32, 81)
(32, 82)
(32, 83)
(32, 84)
(32, 85)
(32, 86)
(32, 87)
(32, 88)
(32, 89)
(32, 90)
(32, 91)
(32, 92)
(32, 93)
(32, 94)
(32, 95)
(32, 96)
(32, 97)
(32, 98)
(32, 99)
(33, 101)
(33, 110)
(33, 112)
(33, 114)
(33, 122)
(33, 127)
(33, 14)
(33, 15)
(33, 16)
(33, 17)
(33, 18)
(33, 19)
(33, 2)
(33, 20)
(33, 21)
(33, 22)
(33, 23)
(33, 24)
(33, 25)
(33, 26)
(33, 27)
(33, 28)
(33, 29)
(33, 30)
(33, 31)
(33, 32)
(33, 33)
(33, 34)
(33, 35)
(33, 36)
(33, 37)
(33, 38)
(33, 39)
(33, 40)
(33, 41)
(33, 42)
(33, 43)
(33, 44)
(33, 45)
(33, 46)
(33, 47)
(33, 48)
(33, 49)
(33, 50)
(33, 51)
(33, 52)
(33, 53)
(33, 54)
(33, 55)
(33, 56)
(33, 57)
(33, 58)
(33, 59)
(33, 60)
(33, 61)
(33, 62)
(33, 63)
(33, 64)
(33, 65)
(33, 66)
(33, 67)
(33, 68)
(33, 69)
(33, 70)
(33, 71)
(33, 72)
(33, 73)
(33, 74)
(33, 75)
(33, 76)
(33, 77)
(33, 78)
(33, 79)
(33, 80)
(33, 85)
(33, 88)
(33, 93)
(33, 98)
(34, 101)
(34, 110)
(34, 112)
(34, 114)
(34, 122)
(34, 127)
(34, 14)
(34, 19)
(34, 2)
(34, 24)
(34, 28)
(34, 32)
(34, 42)
(34, 46)
(34, 54)
(34, 57)
(34, 67)
(34, 72)
(34, 80)
(34, 85)
(34, 88)
(34, 93)
(34, 98)
(35, 10)
(35, 100)
(35, 101)
(35, 102)
(35, 103)
(35, 104)
(35, 105)
(35, 106)
(35, 107)
(35, 108)
(35, 109)
(35, 11)
(35, 110)
(35, 111)
(35, 112)
(35, 113)
(35, 114)
(35, 115)
(35, 116)
(35, 117)
(35, 118)
(35, 119)
(35, 12)
(35, 120)
(35, 121)
(35, 122)
(35, 123)
(35, 124)
(35, 125)
(35, 127)
(35, 13)
(35, 14)
(35, 15)
(35, 16)
(35, 17)
(35, 18)
(35, 19)
(35, 2)
(35, 20)
(35, 21)
(35, 22)
(35, 23)
(35, 24)
(35, 25)
(35, 26)
(35, 27)
(35, 28)
(35, 29)
(35, 30)
(35, 31)
(35, 32)
(35, 33)
(35, 34)
(35, 35)
(35, 36)
(35, 37)
(35, 38)
(35, 39)
(35, 40)
(35, 41)
(35, 42)
(35, 43)
(35, 44)
(35, 45)
(35, 46)
(35, 47)
(35, 54)
(35, 57)
(35, 67)
(35, 72)
(35, 75)
(35, 76)
(35, 77)
(35, 78)
(35, 79)
(35, 8)
(35, 80)
(35, 81)
(35, 82)
(35, 83)
(35, 84)
(35, 85)
(35, 86)
(35, 87)
(35, 88)
(35, 89)
(35, 9)
(35, 90)
(35, 91)
(35, 92)
(35, 93)
(35, 94)
(35, 95)
(35, 96)
(35, 97)
(35, 98)
(35, 99)
(36, 101)
(36, 110)
(36, 112)
(36, 114)
(36, 122)
(36, 125)
(36, 127)
(36, 14)
(36, 19)
(36, 2)
(36, 24)
(36, 28)
(36, 32)
(36, 42)
(36, 46)
(36, 47)
(36, 54)
(36, 57)
(36, 67)
(36, 72)
(36, 75)
(36, 8)
(36, 80)
(36, 85)
(36, 88)
(36, 93)
(36, 98)
(37, 101)
(37, 110)
(37, 112)
(37, 114)
(37, 122)
(37, 125)
(37, 127)
(37, 14)
(37, 19)
(37, 2)
(37, 24)
(37, 28)
(37, 32)
(37, 42)
(37, 46)
(37, 47)
(37, 54)
(37, 57)
(37, 67)
(37, 72)
(37, 75)
(37, 8)
(37, 80)
(37, 85)
(37, 88)
(37, 93)
(37, 98)
(38, 101)
(38, 110)
(38, 112)
(38, 114)
(38, 122)
(38, 125)
(38, 127)
(38, 13)
(38, 14)
(38, 15)
(38, 16)
(38, 17)
(38, 18)
(38, 19)
(38, 2)
(38, 20)
(38, 21)
(38, 22)
(38, 23)
(38, 24)
(38, 25)
(38, 26)
(38, 27)
(38, 28)
(38, 29)
(38, 30)
(38, 32)
(38, 42)
(38, 43)
(38, 44)
(38, 45)
(38, 46)
(38, 47)
(38, 48)
(38, 49)
(38, 50)
(38, 51)
(38, 52)
(38, 53)
(38, 54)
(38, 55)
(38, 56)
(38, 57)
(38, 58)
(38, 59)
(38, 60)
(38, 61)
(38, 62)
(38, 63)
(38, 64)
(38, 65)
(38, 66)
(38, 67)
(38, 72)
(38, 75)
(38, 8)
(38, 80)
(38, 85)
(38, 88)
(38, 93)
(38, 98)
(39, 101)
(39, 110)
(39, 112)
(39, 114)
(39, 122)
(39, 125)
(39, 127)
(39, 13)
(39, 14)
(39, 19)
(39, 2)
(39, 24)
(39, 28)
(39, 30)
(39, 32)
(39, 46)
(39, 47)
(39, 54)
(39, 57)
(39, 72)
(39, 75)
(39, 76)
(39, 77)
(39, 78)
